category,course_name,embedding
required_courses,MATH 31A,"[ 1.87671906e-03  4.86307815e-02 -4.97912951e-02  1.48515608e-02
 -1.33398548e-01 -3.34057733e-02  6.09481148e-02  2.21779142e-02
 -2.18800548e-02  7.33510256e-02 -2.88835783e-02 -9.07688439e-02
  2.12973420e-04  1.90454181e-02 -1.17544271e-02  2.14207284e-02
 -6.29771724e-02 -1.56384893e-02 -6.00000545e-02 -4.06329557e-02
 -3.17523107e-02 -4.10841815e-02 -3.28762759e-03  9.09572318e-02
  2.74666306e-02  4.06351462e-02  4.89728618e-03 -2.87103802e-02
  2.08561961e-02 -7.28547275e-02 -4.30394001e-02  1.97231565e-02
  1.26274198e-01 -3.90232243e-02 -2.90316772e-02 -7.56060481e-02
 -6.44937307e-02 -3.26881520e-02  5.13517298e-02  7.47641847e-02
 -3.84184383e-02 -8.48815814e-02  2.18611918e-02  2.21424513e-02
 -4.70337830e-02 -2.82266028e-02 -5.03273532e-02  8.91185999e-02
  3.68360542e-02  6.68301731e-02 -5.65858036e-02  4.47340012e-02
 -1.83073059e-01  4.14089337e-02  4.22739498e-02  2.59223245e-02
 -4.23444398e-02  4.81684990e-02  6.19508736e-02  3.35577279e-02
  2.34609265e-02 -2.62275245e-03  3.14446092e-02  2.63438938e-04
  9.56298932e-02 -6.52011931e-02  7.03456923e-02 -6.85582608e-02
 -3.09414826e-02 -2.71166605e-03  1.94378663e-02  1.74813680e-02
  4.77779694e-02 -3.94156314e-02  1.18743584e-01 -5.67764603e-02
 -4.02010083e-02 -4.64778580e-02  8.26588180e-03 -3.17701325e-02
 -5.78972064e-02 -5.14273793e-02  1.63320396e-02  1.79515798e-02
  5.95780425e-02 -1.16169918e-02  9.04093962e-03  5.48982769e-02
  7.62259215e-02 -3.47929038e-02 -5.60194813e-03  9.35578253e-03
 -3.95738669e-02 -3.55252740e-03  3.63803990e-02  2.90840380e-02
  2.39850152e-02 -2.20293310e-02 -2.02921070e-02  1.25178859e-01
  1.25195133e-02  1.86419748e-02 -5.04707657e-02  4.18077521e-02
 -4.43674587e-02  1.39584867e-02  9.95446667e-02  2.80427504e-02
 -4.74196346e-03  5.70405833e-02 -3.58663574e-02 -8.02255496e-02
 -3.63713391e-02 -1.72550343e-02  3.30197550e-02  2.30490435e-02
  2.76066139e-02 -3.16259591e-03  4.46723960e-02 -5.95477000e-02
  1.30794747e-02  1.63279865e-02  3.18302102e-02 -4.33739424e-02
 -4.50170264e-02 -9.11902357e-03 -2.59968098e-02 -1.00647828e-33
 -2.82475669e-02  4.28348919e-03 -1.81961451e-02  7.48292133e-02
 -1.59945246e-02  2.70125289e-02 -1.91612486e-02  1.94099825e-02
  4.03017290e-02  3.87421623e-02 -4.84833308e-02  6.99987710e-02
  9.83327031e-02 -7.48440772e-02  1.01726927e-01  2.50862371e-02
  1.96645409e-02  2.64088996e-02 -4.66387644e-02 -3.66658047e-02
  1.25975600e-02 -4.04286645e-02 -5.50730042e-02  2.33207569e-02
  3.70751657e-02 -9.11698584e-03  2.95166466e-02 -1.11346301e-02
  1.07220031e-01  3.94050516e-02 -3.17807379e-03 -7.72845885e-03
 -3.64148393e-02 -4.23684940e-02  2.01367214e-02 -8.99150446e-02
  4.93801907e-02  2.00932822e-03  3.32205929e-02 -1.41821094e-02
 -5.81615455e-02  4.05785516e-02  2.34941347e-03 -5.39739244e-02
 -2.81740981e-03  1.31034954e-02  8.98502544e-02  2.24560555e-02
  8.38688314e-02  2.61307247e-02 -4.10494842e-02 -1.48904072e-02
 -5.92554733e-02 -2.25298703e-02  1.98399872e-02 -2.25959593e-04
 -3.44558656e-02  2.79858559e-02 -4.15163860e-02  2.98177134e-02
  1.07260078e-01  4.71773185e-02  1.10808313e-01 -4.70357276e-02
 -7.14603066e-02 -1.08618811e-02 -1.12783171e-01 -7.26184156e-03
  6.01196773e-02  5.07679582e-02 -7.28069991e-02 -2.51799561e-02
  3.81839974e-03  1.97696071e-02  1.67009979e-02 -1.36810422e-01
  6.68229982e-02 -3.15723121e-02 -1.63434613e-02  6.26822887e-03
  3.22493049e-03  8.30313098e-03  4.03792709e-02 -1.80073697e-02
 -1.63973682e-02  1.00578694e-02 -5.44154048e-02 -4.92089912e-02
  5.03530465e-02 -3.06619555e-02 -1.67238414e-02 -9.53905359e-02
  1.18573815e-01  2.11437289e-02  2.63588037e-04  1.40652778e-34
 -7.64311925e-02  6.74571097e-02 -9.06116739e-02  1.29151475e-02
 -2.15066187e-02 -2.43855584e-02  4.63557802e-02  5.11900447e-02
  1.06800504e-01  1.62648782e-02 -7.56305933e-04  9.09078494e-03
  5.03066517e-02  8.10214691e-03 -2.07297336e-02 -7.69861322e-03
 -7.04103662e-03  1.87676549e-02 -5.30810952e-02 -5.17040724e-03
  1.57844799e-03  3.17723490e-02  3.34180146e-02 -1.40840625e-02
 -2.00889241e-02  4.70250808e-02 -2.46473234e-02 -3.47550809e-02
  2.27524117e-02 -1.25188502e-02 -1.53531032e-02 -7.77354389e-02
 -2.47621350e-03  9.38196387e-03 -1.19855046e-01 -6.39064834e-02
  4.79358509e-02 -5.89623302e-02 -4.84295301e-02 -2.49031577e-02
  9.25742909e-02 -6.57464936e-02  8.85166079e-02  1.56591117e-01
  1.71149652e-02 -1.19831823e-02  1.09039098e-01  6.13426417e-02
 -1.11691765e-02  8.21055565e-03 -5.14574684e-02 -1.10541694e-01
 -1.16901926e-03  7.77744572e-04  3.59472744e-02  2.12890320e-02
 -1.02717178e-02  5.74957505e-02 -3.39215286e-02  3.56852002e-02
  8.06044564e-02  1.07370123e-01  5.47452010e-02  2.70413682e-02
 -3.99454124e-02 -5.05779758e-02  1.20794801e-02  2.69640405e-02
 -3.13418470e-02  6.43206164e-02  1.32411420e-02  5.27406819e-02
 -1.23635389e-01  5.31146228e-02 -3.65284383e-02 -7.18132481e-02
 -9.05499980e-03  6.80937245e-02  6.58675730e-02 -3.36081795e-02
 -3.19520049e-02  6.75431341e-02 -1.38961915e-02 -5.22405431e-02
 -7.74675980e-03 -4.54083197e-02  7.92395994e-02  3.17597315e-02
  2.54392624e-04  1.30516803e-02 -1.29225841e-02 -5.69992047e-03
 -2.66356412e-02 -4.05671199e-05 -4.76587564e-03 -1.38501957e-08
  3.40701640e-02  5.08667119e-02 -8.28065127e-02 -5.71950674e-02
  2.86930744e-02  1.41139971e-02 -2.92068757e-02  1.35472855e-02
 -1.42814117e-02 -1.85134932e-02  8.50749314e-02  5.56529798e-02
 -4.53878008e-03  1.20669670e-01 -2.84695695e-03  1.33380005e-02
  4.73885387e-02  5.11133345e-03 -6.80955723e-02 -7.89980143e-02
  5.06772846e-02 -1.95707101e-02  6.25305250e-02  1.19937630e-02
 -6.40220344e-02  5.43950312e-02 -3.32731903e-02  1.06479421e-01
 -3.82248648e-02 -1.03859166e-02  1.06667960e-03  2.52060145e-02
 -3.28461058e-04 -8.75838995e-02 -4.22467366e-02  4.78566140e-02
  4.00848575e-02  5.78191355e-02 -6.06163479e-02 -9.91819799e-03
  7.97779299e-03 -9.12600979e-02 -3.46867591e-02 -3.51648591e-02
  1.05922855e-02 -1.72570795e-02 -5.42264804e-02 -3.61416601e-02
 -1.00140490e-01 -2.28623431e-02 -9.85903367e-02  2.76235975e-02
  1.07824178e-02  2.59935837e-02  7.33105913e-02 -9.18777734e-02
 -2.27673221e-02 -3.86214890e-02 -7.50480294e-02  2.82283407e-02
  6.54239506e-02 -5.51957525e-02  2.53310753e-03 -2.70154979e-02]"
required_courses,MATH 31B,"[ 1.58085637e-02  4.06757742e-02 -5.71142435e-02  2.29676925e-02
 -1.09010980e-01 -5.73870987e-02  5.69314398e-02  3.24659422e-02
 -1.71614587e-02  3.89603861e-02 -4.87700030e-02 -1.03728399e-01
  2.38006338e-02  7.32889958e-03 -1.69783812e-02  2.84614135e-02
 -6.10526986e-02 -4.47881892e-02 -6.22238070e-02 -2.46425252e-02
 -6.31465763e-02 -5.85742965e-02 -3.53166312e-02  6.37689382e-02
  2.40488220e-02  3.98946665e-02 -6.77756220e-03 -3.90488841e-02
  1.27899460e-02 -9.72645059e-02 -2.92414837e-02  1.47051960e-02
  1.32892251e-01 -4.44621183e-02 -9.95848048e-03 -9.70541462e-02
 -3.22636701e-02 -2.78796162e-02  4.85312566e-02  5.47794029e-02
 -3.03465333e-02 -8.62608850e-02  1.41606173e-02  6.05902933e-02
 -4.46391888e-02  1.46775572e-02 -2.19175369e-02  7.78283700e-02
  1.93853695e-02  4.37623709e-02 -8.49990249e-02  1.88764241e-02
 -1.82606488e-01  7.49289766e-02  5.27817681e-02  3.76604497e-02
 -5.89719824e-02  4.99206260e-02  5.30402139e-02 -8.38759006e-04
  3.37390066e-03  1.14046168e-02  3.10783442e-02 -1.50269615e-02
  9.58477631e-02 -8.90567992e-03  4.83505502e-02 -5.35282753e-02
 -7.01646553e-03 -1.31282769e-02  1.79001968e-02  1.56217571e-02
  4.02093418e-02 -3.51109728e-02  1.00606807e-01 -4.97354753e-02
 -2.12451424e-02 -1.50865493e-02  3.07065696e-02 -3.96081135e-02
 -1.05564043e-01 -7.31808096e-02  3.38813732e-03  2.11072527e-02
  4.59112301e-02 -4.72907759e-02  1.67955998e-02  6.09143041e-02
  4.55974862e-02 -3.42551023e-02  2.05661803e-02  1.55770285e-02
 -2.31308434e-02 -2.12475960e-03 -1.63554475e-02  1.53946895e-02
  3.71318199e-02  9.95400362e-04 -2.10474804e-03  1.27959520e-01
  6.09273231e-03  3.49921510e-02 -5.55476099e-02  4.76366282e-02
 -3.21859382e-02 -9.01358109e-03  1.03810497e-01  2.60218121e-02
  2.79267486e-02  4.36560139e-02 -5.60522173e-03 -7.08341375e-02
 -5.71074001e-02  1.36049371e-03  4.73353826e-02  3.23543861e-03
  1.07972864e-02  1.19311856e-02  3.68199535e-02 -6.20452873e-02
  4.66690259e-03  4.55341525e-02  1.93977449e-02 -5.22655919e-02
 -1.10763170e-01 -4.84108459e-03 -2.34865993e-02 -7.53165450e-34
 -5.16525991e-02 -1.96880810e-02  1.15731289e-03  9.88435969e-02
 -3.13068517e-02  3.75559814e-02 -8.24767910e-03  1.50759071e-02
  3.83478925e-02  5.52222468e-02 -3.39095183e-02  2.75910627e-02
  1.03450485e-01 -4.78700288e-02  9.72516835e-02 -3.83683480e-03
 -7.23771797e-03  4.51868353e-03 -6.62747771e-02 -1.85123347e-02
 -1.21235019e-02 -4.03164178e-02 -6.16283491e-02  1.51621941e-02
  2.47979946e-02 -5.52006215e-02  2.59248540e-02  2.24246853e-03
  1.06636398e-01  4.12736796e-02  7.36589078e-03 -2.53204461e-02
 -3.14129740e-02 -2.64610201e-02  2.27976516e-02 -9.09615681e-02
  3.83004621e-02 -1.06914826e-02  3.01785301e-02 -3.49403955e-02
 -3.66921052e-02  1.68135166e-02 -3.76283973e-02 -4.74310368e-02
  2.49627628e-03  1.76688805e-02  8.53599533e-02  1.69665199e-02
  6.66892007e-02  7.99279753e-03 -4.93678525e-02 -1.49268052e-02
 -4.55585010e-02  2.23093457e-03  4.98546660e-02  9.49254539e-03
 -9.19806771e-04  1.21434797e-02 -5.34542575e-02  4.20999825e-02
  1.40816346e-01  6.63271323e-02  1.17389202e-01 -2.77139340e-02
 -6.35042563e-02  1.67359188e-02 -9.29478630e-02 -1.57719832e-02
  3.01745981e-02  4.32855152e-02 -8.28003511e-02 -3.92780006e-02
  5.43899573e-02 -1.84772629e-03  1.74377281e-02 -1.21747039e-01
  5.91340400e-02 -3.47265825e-02 -1.43373432e-02  3.74772884e-02
  1.47332698e-02 -3.85436229e-03  4.55942936e-02 -6.66189799e-03
 -1.56355444e-02  2.31633317e-02 -2.58981176e-02 -7.37585500e-02
  5.55206947e-02 -2.91337818e-02 -3.53623666e-02 -9.30388942e-02
  8.74392092e-02  4.01696265e-02 -7.06503866e-04  6.40264237e-36
 -5.67370430e-02  6.23683706e-02 -9.82035622e-02  2.54158843e-02
 -4.45644222e-02 -3.41461748e-02  5.85201569e-02  1.91258620e-02
  9.51005891e-02  5.57255298e-02 -7.75254844e-03 -1.82977542e-02
  5.28848805e-02  8.87355115e-03 -4.28631790e-02 -1.44900242e-02
 -1.54289035e-02  6.20277692e-03 -5.91463484e-02  9.21352580e-03
 -2.06083637e-02  3.78058963e-02  3.31296287e-02 -4.97729052e-03
 -2.89542209e-02  7.78201371e-02 -1.01717450e-02 -3.09115313e-02
  3.30918618e-02 -2.15259474e-03 -2.10465565e-02 -7.03166202e-02
  1.33312438e-02 -3.71893048e-02 -9.81945693e-02 -3.60809006e-02
  4.02203165e-02 -5.78698963e-02 -3.21549438e-02 -5.89656569e-02
  7.15944916e-02 -7.44618997e-02  6.26205876e-02  1.63217187e-01
  3.05004809e-02  1.89823459e-03  8.74345750e-02  5.73416166e-02
  7.29261525e-03  1.50262238e-02 -6.06491491e-02 -6.86757267e-02
 -1.88386403e-02 -3.19460989e-03  1.06182890e-02  1.61623247e-02
 -4.37471792e-02  4.75536883e-02  1.93620741e-03  3.92833687e-02
  5.28684221e-02  1.20866314e-01  7.75671750e-02  1.95006635e-02
 -4.26353887e-02 -4.50893715e-02  2.39832178e-02  6.72719851e-02
 -3.33950557e-02  5.76253422e-02  3.18859331e-02  8.98517966e-02
 -1.08980119e-01  6.21543303e-02 -3.38350087e-02 -3.42129320e-02
  1.49719622e-02  8.03810135e-02  5.01793548e-02  2.23630015e-02
 -1.88006721e-02  8.30234215e-02 -1.05060823e-02 -6.10280372e-02
 -3.69717218e-02 -4.15438674e-02  6.20082952e-02  3.32655683e-02
  2.71144276e-03 -1.44243510e-02 -3.88797373e-02 -8.54540523e-03
 -4.10163961e-02 -3.15215625e-03  5.07761119e-03 -1.44434225e-08
  2.58011483e-02  7.60152712e-02 -6.33848906e-02 -3.74790579e-02
  3.24639119e-02  2.01408509e-02 -1.67655367e-02  4.21958864e-02
 -8.55634268e-03 -7.93980155e-03  5.97496405e-02  4.48649190e-02
 -1.70357171e-02  1.03652470e-01 -9.10683163e-03  2.63161287e-02
  4.61807940e-03 -3.64635736e-02 -4.93083745e-02 -6.57548085e-02
  3.17450725e-02 -8.28829594e-03  9.55855921e-02  1.20120738e-02
 -4.99308184e-02  3.57994363e-02 -9.46090370e-03  1.35865539e-01
 -3.46397012e-02 -3.71697247e-02  1.24223894e-02  2.38776300e-02
 -1.06274933e-02 -8.29141364e-02  1.30920280e-02  5.71907163e-02
  1.17649334e-02  6.03735186e-02 -4.79725376e-02  3.41073796e-02
 -1.24271829e-02 -9.90119725e-02 -2.62870938e-02 -3.72097604e-02
  5.01688290e-03 -3.88142578e-02 -7.78231025e-02 -2.38836519e-02
 -1.04669146e-01 -2.98177525e-02 -9.94733125e-02  6.32715151e-02
  1.90390777e-02  2.79009752e-02  5.75357713e-02 -8.07616934e-02
 -2.87285522e-02 -2.44608931e-02 -8.64601582e-02  6.81901500e-02
  5.31884842e-02 -7.60436729e-02 -8.10478814e-03 -4.06017005e-02]"
required_courses,MATH 32A,"[ 5.08395545e-02  6.74931407e-02 -7.65467063e-02  1.26989931e-02
 -1.53246984e-01 -3.78481224e-02  2.75986902e-02  2.48760898e-02
 -1.09301750e-02  3.55326124e-02 -7.91025907e-03 -8.68852735e-02
  1.67532582e-02  3.56070958e-02 -1.97740784e-03  3.51908058e-02
 -8.66568089e-02 -1.45549960e-02 -1.03178799e-01 -3.58010642e-02
  2.13956088e-03 -4.50436138e-02 -1.50273927e-02  7.56793544e-02
  5.37123904e-02  3.96351255e-02  4.12168447e-03 -2.31121778e-02
  7.74056166e-02 -8.29955488e-02 -5.69241196e-02  1.50862001e-02
  1.52890891e-01 -3.17126065e-02 -2.80616842e-02 -6.07296787e-02
 -6.09750263e-02 -2.07218751e-02  4.08446342e-02  8.86447206e-02
 -5.07235192e-02 -8.21397677e-02  3.99302319e-02  3.56216021e-02
 -3.21020186e-02  1.44159026e-03 -1.87999159e-02  7.33903944e-02
  6.21045195e-02  5.10036871e-02 -2.75803506e-02  7.69163966e-02
 -1.84136957e-01  4.59634438e-02  5.03717326e-02  2.84285191e-02
 -3.95119376e-02  7.21669272e-02  4.53192852e-02  1.98562313e-02
  1.31437229e-03  6.59732614e-03  2.72211861e-02  1.66714599e-04
  9.21308324e-02 -6.47332817e-02  2.48020552e-02 -5.29323220e-02
 -3.22306566e-02  1.21895485e-02 -2.10559629e-02  1.61921866e-02
  1.89851411e-02 -5.98664628e-03  1.03181884e-01 -6.15048371e-02
 -3.24548706e-02 -3.87280546e-02  3.16881984e-02 -1.02556292e-02
 -4.54748422e-02 -9.22000259e-02 -2.01883190e-03  2.85310708e-02
  8.52840319e-02 -3.54637690e-02  9.98574030e-03  4.02706824e-02
  8.87523293e-02 -2.59034466e-02 -9.80184134e-03  1.67630927e-03
 -2.87841316e-02 -2.40242071e-02  6.07074648e-02  3.44709717e-02
  4.51138988e-02 -5.45697734e-02 -1.08768605e-02  1.32895917e-01
  1.52828544e-02 -1.69783738e-02 -6.43389970e-02  3.28553244e-02
 -5.17076254e-02 -4.34526801e-03  9.55610797e-02  6.21269867e-02
 -1.31886555e-02  4.40434925e-02 -1.26698464e-02 -6.69584423e-02
 -2.40443591e-02 -1.83667187e-02  6.62592947e-02  1.75536308e-03
  1.74511857e-02 -2.28659417e-02  1.49956746e-02 -3.72356102e-02
 -1.31254774e-02  1.89383719e-02  3.28687094e-02 -1.91837121e-02
 -2.98674870e-02 -2.63698958e-02 -4.12590988e-02 -1.14405282e-33
 -4.34874892e-02  2.72652227e-02 -1.99054256e-02  4.96231876e-02
  1.13688955e-04  1.56086143e-02 -2.30935141e-02  2.45985761e-02
  2.59979628e-02  8.38179737e-02 -4.77827862e-02  6.08229600e-02
  9.53652337e-02 -2.96073910e-02  1.18308149e-01  1.33695733e-02
  3.34576555e-02  1.12063494e-02 -6.92303106e-02 -3.67603935e-02
 -2.48388038e-03 -1.35950577e-02 -2.92774644e-02  2.24428512e-02
  2.07829997e-02  3.05476394e-02  4.70460802e-02 -2.29494013e-02
  9.28971395e-02  3.15882191e-02  3.42030893e-04 -5.98010235e-03
 -8.34780931e-02 -5.12277223e-02  2.93527339e-02 -6.82251453e-02
  3.73987667e-02 -7.03527452e-03  6.03849217e-02 -2.89686229e-02
 -4.90900502e-02  1.77947804e-02  3.19063477e-02 -5.68837598e-02
 -1.01439208e-02  2.66884938e-02  8.84861127e-02  3.87823060e-02
  1.00283034e-01  4.61025797e-02 -2.34677978e-02 -1.36947045e-02
 -7.27338716e-02 -1.22709526e-02  2.78094858e-02 -2.10394543e-02
 -5.79284094e-02  4.68373559e-02 -2.83853356e-02  6.27461821e-02
  9.21181366e-02  6.53859600e-02  1.14150062e-01 -3.12395394e-02
 -7.54693523e-02  7.16012390e-03 -1.48920178e-01 -3.45939547e-02
  4.06731628e-02  3.40571664e-02 -6.42058179e-02 -2.63724290e-02
  2.92891730e-02  2.65786964e-02 -8.23368784e-03 -1.35525122e-01
  3.07176318e-02 -2.56919395e-02 -1.49144167e-02 -1.73941758e-02
 -2.60657594e-02  8.83474760e-03  2.44275779e-02 -3.99163216e-02
 -1.00495173e-02  3.55000520e-04 -4.22351845e-02 -8.12312737e-02
  4.58597578e-02 -1.11649027e-02 -3.77540179e-02 -7.47201294e-02
  9.48610827e-02  4.21572570e-03 -8.24726652e-03 -1.81096843e-34
 -7.46438280e-02  6.83377683e-02 -6.73252419e-02 -4.82066115e-03
 -1.77728925e-02 -1.82808395e-02  2.68903039e-02  1.84965245e-02
  6.63324744e-02  5.93505753e-03 -5.86236268e-03  1.47023378e-02
  4.55886871e-02  2.56672804e-03 -3.25140096e-02 -1.07485503e-02
 -3.12276781e-02 -3.56208086e-02 -3.54032256e-02 -9.48690344e-03
 -3.00813522e-02  3.70575525e-02  4.87327911e-02  1.29811326e-02
 -1.02465497e-02  1.05634211e-02  3.41503322e-03 -3.92230935e-02
  9.33700427e-03 -1.69246458e-02 -5.96236670e-03 -7.05978796e-02
  7.64937082e-04  2.06359047e-02 -1.27755314e-01 -8.11339170e-02
  8.05419385e-02 -4.47113067e-02 -2.24032439e-02 -3.71806882e-02
  9.16057304e-02 -9.56476703e-02  8.05750713e-02  1.49674743e-01
  2.87732147e-02  1.40251992e-02  1.07954577e-01  2.54378747e-02
  7.61211151e-03  1.66965164e-02 -3.79733369e-02 -1.25516281e-01
  1.11707849e-02  3.90427100e-04  3.01910508e-02  1.28257629e-02
 -4.20314446e-02  2.17493400e-02 -2.21013669e-02  2.18188576e-02
  6.81461543e-02  5.66225201e-02  4.40279581e-02  4.11315635e-02
 -4.02376875e-02 -3.28365192e-02 -5.87748736e-03  2.71850768e-02
 -5.81593141e-02  6.18836731e-02  2.63031237e-02  5.21180145e-02
 -1.06625170e-01  4.76429649e-02 -4.93088849e-02 -6.78612888e-02
 -1.43543929e-02  6.78924620e-02  7.79511929e-02 -2.55295355e-02
 -3.96055095e-02  3.83596867e-02 -1.49580026e-02 -3.73365097e-02
 -4.72793020e-02 -2.38189753e-02  8.89519751e-02  5.51284701e-02
 -5.13630593e-03  2.32858974e-02 -3.30888256e-02  3.63387018e-02
  7.79480394e-03 -6.60272734e-03 -1.24708302e-02 -1.44679966e-08
  7.92084727e-03  5.93479089e-02 -5.98141477e-02 -8.57050419e-02
  1.23930406e-02  3.70391980e-02 -3.86185646e-02  2.34553944e-02
 -2.00210940e-02 -2.73883324e-02  6.78789839e-02  5.32605872e-02
 -1.61950681e-02  7.13277981e-02  7.27188401e-03  2.50421348e-03
  4.60643359e-02 -7.33038830e-03 -6.26267195e-02 -6.86484054e-02
  5.86250387e-02 -3.31655443e-02  6.86404929e-02  3.41869369e-02
 -4.77587543e-02  5.05299792e-02 -3.62655595e-02  1.11937501e-01
 -1.45516917e-02  6.57002768e-03  1.34391729e-02  4.70006317e-02
 -1.24290474e-02 -7.49327093e-02 -4.14342396e-02  3.39555810e-03
  5.53788356e-02  5.59440143e-02 -3.94757725e-02  6.96967356e-03
 -2.80348286e-02 -1.05685331e-01 -4.45431359e-02 -3.21887843e-02
  2.51632202e-02  2.50903089e-02 -3.78732830e-02 -6.68650940e-02
 -7.99383372e-02 -1.56038925e-02 -6.65204972e-02  4.51958515e-02
  4.26887907e-03  5.20295464e-02  4.95492071e-02 -7.96002522e-02
 -3.73232998e-02 -3.29459012e-02 -7.60535449e-02  3.85428630e-02
  6.59540221e-02 -1.47328442e-02 -7.06502562e-03 -4.42346185e-02]"
